inject newline, token type, column, length, enclosing rule, earliest ancestor rule, earliest ancestor length, prev token type, prev token column, prev token last char index
0, 100, 28, 13, 90, 89, 25, 31, 24, 26
0, 57, 41, 1, 100, 93, 12, 100, 28, 40
0, 56, 42, 4, 51, 84, 10, 57, 41, 41
0, 64, 46, 1, 84, -1, 0, 56, 42, 45
0, 43, 48, 4, 88, 87, 4, 64, 46, 46
0, 58, 52, 1, 100, -1, 0, 43, 48, 51
0, 63, 53, 1, 68, -1, 0, 58, 52, 52
1, 36, 2, 6, 70, 67, 31, 63, 53, 53
0, 100, 9, 6, 88, 87, 23, 36, 2, 7
0, 65, 15, 1, 87, -1, 0, 100, 9, 14
0, 100, 16, 4, 87, -1, 0, 65, 15, 15
0, 57, 20, 1, 87, -1, 0, 100, 16, 19
0, 100, 21, 3, 88, 84, 10, 57, 20, 20
0, 64, 24, 1, 84, -1, 0, 100, 21, 23
0, 100, 26, 5, 88, 87, 5, 64, 24, 24
0, 58, 31, 1, 87, -1, 0, 100, 26, 30
0, 63, 32, 1, 70, -1, 0, 58, 31, 31
1, 60, 1, 1, 66, -1, 0, 63, 32, 32
1, 35, 1, 6, 5, 19, 314, 60, 1, 1
0, 27, 8, 3, 40, 20, 307, 35, 1, 6
0, 100, 12, 5, 21, -1, 0, 27, 8, 10
0, 57, 17, 1, 44, 44, 55, 100, 12, 16
0, 100, 18, 8, 39, 45, 53, 57, 17, 17
0, 100, 27, 3, 34, 34, 3, 100, 18, 25
0, 64, 30, 1, 45, -1, 0, 100, 27, 29
0, 100, 32, 6, 39, 46, 13, 64, 30, 30
0, 100, 39, 6, 34, 34, 6, 100, 32, 37
0, 64, 45, 1, 45, -1, 0, 100, 39, 44
0, 100, 47, 15, 39, 46, 24, 64, 45, 45
0, 100, 63, 8, 34, 34, 8, 100, 47, 61
0, 58, 71, 1, 44, -1, 0, 100, 63, 70
0, 59, 73, 1, 66, 48, 242, 58, 71, 71
1, 100, 2, 11, 39, 67, 146, 59, 73, 73
0, 100, 14, 6, 34, 32, 133, 100, 2, 12
0, 66, 21, 1, 33, -1, 0, 100, 14, 19
0, 31, 23, 3, 87, 35, 124, 66, 21, 21
0, 100, 27, 11, 90, 89, 120, 31, 23, 25
0, 57, 38, 1, 100, 93, 109, 100, 27, 37
0, 100, 39, 28, 88, 84, 107, 57, 38, 38
0, 64, 67, 1, 84, -1, 0, 100, 39, 66
1, 100, 12, 6, 88, 87, 6, 64, 67, 67
0, 64, 18, 1, 84, -1, 0, 100, 12, 17
1, 31, 12, 3, 87, 87, 26, 64, 18, 18
0, 100, 16, 12, 90, 89, 22, 31, 12, 14
0, 57, 28, 1, 100, 93, 10, 100, 16, 27
0, 100, 29, 8, 88, 84, 8, 57, 28, 28
0, 58, 37, 1, 100, -1, 0, 100, 29, 36
0, 64, 38, 1, 84, -1, 0, 58, 37, 37
1, 53, 12, 5, 51, 87, 5, 64, 38, 38
0, 58, 17, 1, 100, -1, 0, 53, 12, 16
0, 63, 18, 1, 68, -1, 0, 58, 17, 17
1, 100, 2, 13, 39, 67, 52, 63, 18, 18
0, 100, 16, 5, 34, 32, 37, 100, 2, 14
0, 66, 22, 1, 33, -1, 0, 100, 16, 20
0, 31, 24, 3, 87, 35, 29, 66, 22, 22
0, 100, 28, 13, 90, 89, 25, 31, 24, 26
0, 57, 41, 1, 100, 93, 12, 100, 28, 40
0, 56, 42, 4, 51, 84, 10, 57, 41, 41
0, 64, 46, 1, 84, -1, 0, 56, 42, 45
0, 43, 48, 4, 88, 87, 4, 64, 46, 46
0, 58, 52, 1, 100, -1, 0, 43, 48, 51
0, 63, 53, 1, 68, -1, 0, 58, 52, 52
1, 36, 2, 6, 70, 67, 31, 63, 53, 53
0, 100, 9, 6, 88, 87, 23, 36, 2, 7
0, 65, 15, 1, 87, -1, 0, 100, 9, 14
0, 100, 16, 4, 87, -1, 0, 65, 15, 15
0, 57, 20, 1, 87, -1, 0, 100, 16, 19
0, 100, 21, 3, 88, 84, 10, 57, 20, 20
0, 64, 24, 1, 84, -1, 0, 100, 21, 23
0, 100, 26, 5, 88, 87, 5, 64, 24, 24
0, 58, 31, 1, 87, -1, 0, 100, 26, 30
0, 63, 32, 1, 70, -1, 0, 58, 31, 31
1, 60, 1, 1, 66, -1, 0, 63, 32, 32
1, 35, 1, 6, 5, 19, 169, 60, 1, 1
0, 27, 8, 3, 40, 20, 162, 35, 1, 6
0, 100, 12, 5, 21, -1, 0, 27, 8, 10
0, 57, 17, 1, 44, 44, 43, 100, 12, 16
0, 100, 18, 4, 39, 45, 41, 57, 17, 17
0, 100, 23, 10, 34, 34, 10, 100, 18, 21
0, 64, 33, 1, 45, -1, 0, 100, 23, 32
0, 100, 35, 15, 39, 46, 24, 64, 33, 33
0, 100, 51, 8, 34, 34, 8, 100, 35, 49
0, 58, 59, 1, 44, -1, 0, 100, 51, 58
0, 45, 61, 6, 21, -1, 0, 58, 59, 59
0, 100, 68, 11, 50, 43, 11, 45, 61, 66
0, 59, 80, 1, 66, 48, 90, 100, 68, 78
1, 36, 2, 6, 70, 67, 83, 59, 80, 80
0, 100, 9, 5, 88, 87, 75, 36, 2, 7
0, 57, 14, 1, 87, -1, 0, 100, 9, 13
0, 100, 15, 10, 88, 84, 68, 57, 14, 14
0, 64, 25, 1, 84, -1, 0, 100, 15, 24
0, 100, 27, 8, 88, 87, 8, 64, 25, 25
0, 64, 35, 1, 84, -1, 0, 100, 27, 34
0, 55, 37, 7, 51, 87, 7, 64, 35, 35
0, 64, 44, 1, 84, -1, 0, 55, 37, 43
0, 100, 46, 6, 88, 87, 19, 64, 44, 44
0, 65, 52, 1, 87, -1, 0, 100, 46, 51
0, 100, 53, 10, 87, -1, 0, 65, 52, 52
0, 57, 63, 1, 87, -1, 0, 100, 53, 62
0, 58, 64, 1, 87, -1, 0, 57, 63, 63
0, 64, 65, 1, 84, -1, 0, 58, 64, 64
0, 100, 67, 8, 88, 87, 16, 64, 65, 65
0, 65, 75, 1, 87, -1, 0, 100, 67, 74
0, 100, 76, 7, 87, -1, 0, 65, 75, 75
0, 58, 83, 1, 87, -1, 0, 100, 76, 82
0, 63, 84, 1, 70, -1, 0, 58, 83, 83
1, 60, 1, 1, 66, -1, 0, 63, 84, 84
1, 35, 1, 6, 5, 19, 190, 60, 1, 1
0, 27, 8, 3, 40, 20, 183, 35, 1, 6
0, 100, 12, 5, 21, -1, 0, 27, 8, 10
0, 57, 17, 1, 44, 44, 60, 100, 12, 16
0, 100, 18, 4, 39, 45, 58, 57, 17, 17
0, 100, 23, 10, 34, 34, 10, 100, 18, 21
0, 64, 33, 1, 45, -1, 0, 100, 23, 32
0, 100, 35, 15, 39, 46, 24, 64, 33, 33
0, 100, 51, 8, 34, 34, 8, 100, 35, 49
0, 64, 59, 1, 45, -1, 0, 100, 51, 58
0, 100, 61, 6, 39, 46, 15, 64, 59, 59
0, 100, 68, 8, 34, 34, 8, 100, 61, 66
0, 58, 76, 1, 44, -1, 0, 100, 68, 75
1, 45, 2, 6, 21, -1, 0, 58, 76, 76
0, 100, 9, 11, 50, 43, 11, 45, 2, 7
1, 59, 1, 1, 66, 48, 91, 100, 9, 19
1, 36, 2, 6, 70, 67, 84, 59, 1, 1
0, 100, 9, 5, 88, 87, 76, 36, 2, 7
0, 57, 14, 1, 87, -1, 0, 100, 9, 13
0, 100, 15, 10, 88, 84, 69, 57, 14, 14
0, 64, 25, 1, 84, -1, 0, 100, 15, 24
0, 100, 27, 8, 88, 87, 8, 64, 25, 25
0, 64, 35, 1, 84, -1, 0, 100, 27, 34
0, 100, 37, 8, 88, 87, 8, 64, 35, 35
0, 64, 45, 1, 84, -1, 0, 100, 37, 44
0, 100, 47, 6, 88, 87, 19, 64, 45, 45
0, 65, 53, 1, 87, -1, 0, 100, 47, 52
0, 100, 54, 10, 87, -1, 0, 65, 53, 53
0, 57, 64, 1, 87, -1, 0, 100, 54, 63
0, 58, 65, 1, 87, -1, 0, 57, 64, 64
0, 64, 66, 1, 84, -1, 0, 58, 65, 65
0, 100, 68, 8, 88, 87, 16, 64, 66, 66
0, 65, 76, 1, 87, -1, 0, 100, 68, 75
0, 100, 77, 7, 87, -1, 0, 65, 76, 76
0, 58, 84, 1, 87, -1, 0, 100, 77, 83
0, 63, 85, 1, 70, -1, 0, 58, 84, 84
1, 60, 1, 1, 66, -1, 0, 63, 85, 85
1, 35, 1, 6, 5, 19, 198, 60, 1, 1
0, 27, 8, 3, 40, 20, 191, 35, 1, 6
0, 100, 12, 5, 21, -1, 0, 27, 8, 10
0, 57, 17, 1, 44, 44, 75, 100, 12, 16
0, 100, 18, 4, 39, 45, 73, 57, 17, 17
0, 100, 23, 10, 34, 34, 10, 100, 18, 21
0, 64, 33, 1, 45, -1, 0, 100, 23, 32
0, 100, 35, 15, 39, 46, 24, 64, 33, 33
0, 100, 51, 8, 34, 34, 8, 100, 35, 49
0, 64, 59, 1, 45, -1, 0, 100, 51, 58
0, 100, 61, 6, 39, 46, 15, 64, 59, 59
0, 100, 68, 8, 34, 34, 8, 100, 61, 66
0, 64, 76, 1, 45, -1, 0, 100, 68, 75
0, 27, 78, 3, 40, 46, 13, 64, 76, 76
0, 100, 82, 9, 34, 34, 9, 27, 78, 80
0, 58, 91, 1, 44, -1, 0, 100, 82, 90
1, 45, 2, 6, 21, -1, 0, 58, 91, 91
0, 100, 9, 11, 50, 43, 11, 45, 2, 7
1, 59, 1, 1, 66, 48, 84, 100, 9, 19
1, 36, 2, 6, 70, 67, 77, 59, 1, 1
0, 100, 9, 5, 88, 87, 69, 36, 2, 7
0, 57, 14, 1, 87, -1, 0, 100, 9, 13
0, 100, 15, 10, 88, 84, 62, 57, 14, 14
0, 64, 25, 1, 84, -1, 0, 100, 15, 24
0, 100, 27, 8, 88, 87, 8, 64, 25, 25
0, 64, 35, 1, 84, -1, 0, 100, 27, 34
0, 100, 37, 8, 88, 87, 8, 64, 35, 35
0, 64, 45, 1, 84, -1, 0, 100, 37, 44
0, 100, 47, 6, 88, 87, 19, 64, 45, 45
0, 65, 53, 1, 87, -1, 0, 100, 47, 52
0, 100, 54, 10, 87, -1, 0, 65, 53, 53
0, 57, 64, 1, 87, -1, 0, 100, 54, 63
0, 58, 65, 1, 87, -1, 0, 57, 64, 64
0, 64, 66, 1, 84, -1, 0, 58, 65, 65
0, 100, 68, 9, 88, 87, 9, 64, 66, 66
0, 58, 77, 1, 87, -1, 0, 100, 68, 76
0, 63, 78, 1, 70, -1, 0, 58, 77, 77
1, 60, 1, 1, 66, -1, 0, 63, 78, 78
1, 35, 1, 6, 5, 19, 557, 60, 1, 1
0, 27, 8, 3, 40, 20, 550, 35, 1, 6
0, 100, 12, 5, 21, -1, 0, 27, 8, 10
0, 57, 17, 1, 44, 44, 114, 100, 12, 16
0, 100, 18, 4, 39, 45, 112, 57, 17, 17
0, 100, 23, 10, 34, 34, 10, 100, 18, 21
0, 64, 33, 1, 45, -1, 0, 100, 23, 32
1, 100, 6, 15, 39, 46, 24, 64, 33, 33
0, 100, 22, 8, 34, 34, 8, 100, 6, 20
0, 64, 30, 1, 45, -1, 0, 100, 22, 29
1, 100, 6, 6, 39, 46, 15, 64, 30, 30
0, 100, 13, 8, 34, 34, 8, 100, 6, 11
0, 64, 21, 1, 45, -1, 0, 100, 13, 20
1, 100, 6, 6, 39, 46, 13, 64, 21, 21
0, 100, 13, 6, 34, 34, 6, 100, 6, 11
0, 64, 19, 1, 45, -1, 0, 100, 13, 18
1, 27, 6, 3, 40, 46, 13, 64, 19, 19
0, 100, 10, 9, 34, 34, 9, 27, 6, 8
0, 58, 19, 1, 44, -1, 0, 100, 10, 18
1, 45, 2, 6, 21, -1, 0, 58, 19, 19
0, 100, 9, 11, 50, 43, 11, 45, 2, 7
1, 59, 1, 1, 66, 48, 404, 100, 9, 19
1, 100, 2, 6, 39, 67, 17, 59, 1, 1
0, 100, 9, 2, 34, 32, 9, 100, 2, 7
0, 66, 12, 1, 33, -1, 0, 100, 9, 10
0, 56, 14, 4, 51, 35, 4, 66, 12, 12
0, 63, 18, 1, 68, -1, 0, 56, 14, 17
1, 47, 2, 3, 70, 67, 377, 63, 18, 18
0, 59, 6, 1, 66, 66, 326, 47, 2, 4
1, 100, 3, 16, 39, 67, 56, 59, 6, 6
0, 100, 20, 3, 34, 32, 38, 100, 3, 18
0, 66, 24, 1, 33, -1, 0, 100, 20, 22
0, 31, 26, 3, 87, 35, 32, 66, 24, 24
0, 100, 30, 16, 90, 89, 28, 31, 26, 28
0, 57, 46, 1, 100, 93, 12, 100, 30, 45
0, 100, 47, 10, 88, 84, 10, 57, 46, 46
0, 58, 57, 1, 100, -1, 0, 100, 47, 56
0, 63, 58, 1, 68, -1, 0, 58, 57, 57
1, 100, 3, 18, 39, 67, 63, 63, 58, 58
0, 100, 22, 3, 34, 32, 43, 100, 3, 20
0, 66, 26, 1, 33, -1, 0, 100, 22, 24
0, 31, 28, 3, 87, 35, 37, 66, 26, 26
0, 100, 32, 18, 90, 89, 33, 31, 28, 30
0, 57, 50, 1, 100, 93, 15, 100, 32, 49
0, 100, 51, 3, 88, 84, 13, 57, 50, 50
0, 64, 54, 1, 84, -1, 0, 100, 51, 53
0, 100, 56, 8, 88, 87, 8, 64, 54, 54
0, 58, 64, 1, 100, -1, 0, 100, 56, 63
0, 63, 65, 1, 68, -1, 0, 58, 64, 64
1, 100, 3, 2, 88, 67, 29, 63, 65, 65
0, 66, 6, 1, 87, -1, 0, 100, 3, 4
0, 31, 8, 3, 87, 87, 23, 66, 6, 6
0, 100, 12, 14, 90, 89, 19, 31, 8, 10
0, 57, 26, 1, 100, 93, 5, 100, 12, 25
0, 100, 27, 3, 88, 84, 3, 57, 26, 26
0, 58, 30, 1, 100, -1, 0, 100, 27, 29
0, 63, 31, 1, 70, -1, 0, 58, 30, 30
1, 100, 3, 16, 39, 67, 46, 63, 31, 31
0, 100, 20, 1, 34, 32, 28, 100, 3, 18
0, 66, 22, 1, 33, -1, 0, 100, 20, 20
0, 31, 24, 3, 87, 35, 24, 66, 22, 22
0, 100, 28, 16, 90, 89, 20, 31, 24, 26
0, 57, 44, 1, 100, 93, 4, 100, 28, 43
0, 100, 45, 2, 88, 84, 2, 57, 44, 44
0, 58, 47, 1, 100, -1, 0, 100, 45, 46
0, 63, 48, 1, 68, -1, 0, 58, 47, 47
1, 100, 3, 1, 88, 67, 26, 63, 48, 48
0, 65, 4, 1, 87, -1, 0, 100, 3, 3
0, 100, 5, 12, 87, -1, 0, 65, 4, 4
0, 57, 17, 1, 87, -1, 0, 100, 5, 16
0, 100, 18, 9, 88, 84, 9, 57, 17, 17
0, 58, 27, 1, 87, -1, 0, 100, 18, 26
0, 63, 28, 1, 70, -1, 0, 58, 27, 27
1, 27, 3, 3, 40, 67, 35, 63, 28, 28
0, 100, 7, 1, 34, 32, 30, 27, 3, 5
0, 66, 9, 1, 33, -1, 0, 100, 7, 7
0, 100, 11, 5, 88, 35, 26, 66, 9, 9
0, 57, 16, 1, 87, -1, 0, 100, 11, 15
0, 100, 17, 1, 88, 84, 19, 57, 16, 16
0, 64, 18, 1, 84, -1, 0, 100, 17, 17
0, 100, 20, 6, 88, 87, 6, 64, 18, 18
0, 64, 26, 1, 84, -1, 0, 100, 20, 25
0, 100, 28, 8, 88, 87, 8, 64, 26, 26
0, 58, 36, 1, 87, -1, 0, 100, 28, 35
0, 63, 37, 1, 68, -1, 0, 58, 36, 36
1, 100, 3, 2, 88, 67, 11, 63, 37, 37
0, 65, 5, 1, 87, -1, 0, 100, 3, 4
0, 100, 6, 5, 87, -1, 0, 65, 5, 5
0, 57, 11, 1, 87, -1, 0, 100, 6, 10
0, 58, 12, 1, 87, -1, 0, 57, 11, 11
0, 63, 13, 1, 70, -1, 0, 58, 12, 12
1, 100, 3, 2, 88, 67, 10, 63, 13, 13
0, 66, 6, 1, 87, -1, 0, 100, 3, 4
0, 56, 8, 4, 51, 87, 4, 66, 6, 6
0, 63, 12, 1, 70, -1, 0, 56, 8, 11
1, 36, 3, 6, 70, 67, 9, 63, 12, 12
0, 100, 10, 1, 88, 87, 1, 36, 3, 8
0, 63, 11, 1, 70, -1, 0, 100, 10, 10
1, 60, 2, 1, 66, -1, 0, 63, 11, 11
1, 19, 2, 7, 73, 73, 44, 60, 2, 2
0, 59, 10, 1, 66, 66, 36, 19, 2, 8
1, 22, 3, 2, 70, 67, 27, 59, 10, 10
0, 57, 6, 1, 83, 83, 12, 22, 3, 4
0, 100, 7, 2, 88, 87, 10, 57, 6, 6
0, 76, 10, 2, 87, -1, 0, 100, 7, 8
0, 56, 13, 4, 51, 87, 4, 76, 10, 11
0, 58, 17, 1, 83, -1, 0, 56, 13, 16
0, 100, 19, 2, 88, 70, 11, 58, 17, 17
0, 65, 21, 1, 87, -1, 0, 100, 19, 20
0, 100, 22, 5, 87, -1, 0, 65, 21, 21
0, 57, 27, 1, 87, -1, 0, 100, 22, 26
0, 58, 28, 1, 87, -1, 0, 57, 27, 27
0, 63, 29, 1, 70, -1, 0, 58, 28, 28
1, 60, 2, 1, 66, -1, 0, 63, 29, 29
1, 60, 1, 1, 66, -1, 0, 60, 2, 2
1, 35, 1, 6, 5, 19, 62, 60, 1, 1
0, 100, 8, 6, 39, 20, 55, 35, 1, 6
0, 100, 15, 6, 21, -1, 0, 100, 8, 13
0, 57, 21, 1, 44, 44, 2, 100, 15, 20
0, 58, 22, 1, 44, -1, 0, 57, 21, 21
0, 59, 24, 1, 66, 48, 39, 58, 22, 22
0, 36, 26, 6, 70, 67, 35, 59, 24, 24
0, 100, 33, 6, 88, 87, 27, 36, 26, 31
0, 57, 39, 1, 87, -1, 0, 100, 33, 38
0, 100, 40, 6, 88, 84, 19, 57, 39, 39
0, 65, 46, 1, 87, -1, 0, 100, 40, 45
0, 100, 47, 10, 87, -1, 0, 65, 46, 46
0, 57, 57, 1, 87, -1, 0, 100, 47, 56
0, 58, 58, 1, 87, -1, 0, 57, 57, 57
0, 58, 59, 1, 87, -1, 0, 58, 58, 58
0, 63, 60, 1, 70, -1, 0, 58, 59, 59
0, 60, 62, 1, 66, -1, 0, 63, 60, 60
1, 35, 4, 6, 5, 19, 86, 60, 62, 62
0, 100, 11, 6, 39, 20, 79, 35, 4, 9
0, 100, 18, 6, 21, -1, 0, 100, 11, 16
0, 57, 24, 1, 44, 44, 15, 100, 18, 23
0, 27, 25, 3, 40, 45, 13, 57, 24, 24
0, 100, 29, 9, 34, 34, 9, 27, 25, 27
0, 58, 38, 1, 44, -1, 0, 100, 29, 37
0, 59, 40, 1, 66, 48, 50, 58, 38, 38
0, 36, 42, 6, 70, 67, 46, 59, 40, 40
0, 100, 49, 6, 88, 87, 38, 36, 42, 47
0, 57, 55, 1, 87, -1, 0, 100, 49, 54
0, 100, 56, 6, 88, 84, 30, 57, 55, 55
0, 65, 62, 1, 87, -1, 0, 100, 56, 61
0, 100, 63, 10, 87, -1, 0, 65, 62, 62
0, 57, 73, 1, 87, -1, 0, 100, 63, 72
0, 58, 74, 1, 87, -1, 0, 57, 73, 73
0, 64, 75, 1, 84, -1, 0, 58, 74, 74
0, 100, 77, 9, 88, 87, 9, 64, 75, 75
0, 58, 86, 1, 87, -1, 0, 100, 77, 85
0, 63, 87, 1, 70, -1, 0, 58, 86, 86
0, 60, 89, 1, 66, -1, 0, 63, 87, 87
1, 35, 4, 6, 5, 19, 80, 60, 89, 89
0, 100, 11, 6, 39, 20, 73, 35, 4, 9
0, 100, 18, 6, 21, -1, 0, 100, 11, 16
0, 57, 24, 1, 44, 44, 15, 100, 18, 23
0, 100, 25, 6, 39, 45, 13, 57, 24, 24
0, 100, 32, 6, 34, 34, 6, 100, 25, 30
0, 58, 38, 1, 44, -1, 0, 100, 32, 37
0, 59, 40, 1, 66, 48, 44, 58, 38, 38
0, 36, 42, 6, 70, 67, 40, 59, 40, 40
0, 100, 49, 6, 88, 87, 32, 36, 42, 47
0, 57, 55, 1, 87, -1, 0, 100, 49, 54
0, 100, 56, 6, 88, 84, 24, 57, 55, 55
0, 64, 62, 1, 84, -1, 0, 100, 56, 61
0, 100, 64, 8, 88, 87, 16, 64, 62, 62
0, 65, 72, 1, 87, -1, 0, 100, 64, 71
0, 100, 73, 7, 87, -1, 0, 65, 72, 72
0, 58, 80, 1, 87, -1, 0, 100, 73, 79
0, 63, 81, 1, 70, -1, 0, 58, 80, 80
0, 60, 83, 1, 66, -1, 0, 63, 81, 81
1, 35, 4, 6, 5, 19, 248, 60, 83, 83
0, 100, 11, 6, 39, 20, 241, 35, 4, 9
0, 100, 18, 6, 21, -1, 0, 100, 11, 16
0, 57, 24, 1, 44, 44, 30, 100, 18, 23
0, 100, 25, 6, 39, 45, 28, 57, 24, 24
0, 100, 32, 6, 34, 34, 6, 100, 25, 30
0, 64, 38, 1, 45, -1, 0, 100, 32, 37
0, 27, 40, 3, 40, 46, 13, 64, 38, 38
0, 100, 44, 9, 34, 34, 9, 27, 40, 42
0, 58, 53, 1, 44, -1, 0, 100, 44, 52
0, 59, 55, 1, 66, 48, 197, 58, 53, 53
1, 100, 8, 12, 39, 67, 38, 59, 55, 55
0, 100, 21, 3, 34, 32, 24, 100, 8, 19
0, 66, 25, 1, 33, -1, 0, 100, 21, 23
0, 31, 27, 3, 87, 35, 18, 66, 25, 25
0, 100, 31, 12, 90, 89, 14, 31, 27, 29
0, 57, 43, 1, 100, 93, 2, 100, 31, 42
0, 58, 44, 1, 100, -1, 0, 57, 43, 43
0, 63, 45, 1, 68, -1, 0, 58, 44, 44
1, 100, 8, 8, 39, 67, 40, 63, 45, 45
0, 100, 17, 2, 34, 32, 30, 100, 8, 15
0, 66, 20, 1, 33, -1, 0, 100, 17, 18
0, 31, 22, 3, 87, 35, 25, 66, 20, 20
0, 100, 26, 16, 90, 89, 21, 31, 22, 24
0, 57, 42, 1, 100, 93, 5, 100, 26, 41
0, 100, 43, 3, 88, 84, 3, 57, 42, 42
0, 58, 46, 1, 100, -1, 0, 100, 43, 45
0, 63, 47, 1, 68, -1, 0, 58, 46, 46
1, 100, 8, 2, 88, 67, 27, 63, 47, 47
0, 65, 10, 1, 87, -1, 0, 100, 8, 9
0, 100, 11, 12, 87, -1, 0, 65, 10, 10
0, 57, 23, 1, 87, -1, 0, 100, 11, 22
0, 100, 24, 9, 88, 84, 9, 57, 23, 23
0, 58, 33, 1, 87, -1, 0, 100, 24, 32
0, 63, 34, 1, 70, -1, 0, 58, 33, 33
1, 100, 8, 5, 88, 67, 18, 63, 34, 34
0, 57, 13, 1, 87, -1, 0, 100, 8, 12
0, 100, 14, 2, 88, 84, 10, 57, 13, 13
0, 64, 16, 1, 84, -1, 0, 100, 14, 15
0, 100, 18, 6, 88, 87, 6, 64, 16, 16
0, 58, 24, 1, 87, -1, 0, 100, 18, 23
0, 63, 25, 1, 70, -1, 0, 58, 24, 24
1, 36, 8, 6, 70, 67, 22, 63, 25, 25
0, 100, 15, 3, 88, 87, 14, 36, 8, 13
0, 65, 18, 1, 87, -1, 0, 100, 15, 17
0, 100, 19, 8, 87, -1, 0, 65, 18, 18
0, 57, 27, 1, 87, -1, 0, 100, 19, 26
0, 58, 28, 1, 87, -1, 0, 57, 27, 27
0, 63, 29, 1, 70, -1, 0, 58, 28, 28
1, 60, 4, 1, 66, -1, 0, 63, 29, 29
1, 35, 4, 6, 5, 19, 63, 60, 4, 4
0, 100, 11, 5, 39, 20, 56, 35, 4, 9
0, 100, 17, 7, 21, -1, 0, 100, 11, 15
0, 57, 24, 1, 44, 44, 2, 100, 17, 23
0, 58, 25, 1, 44, -1, 0, 57, 24, 24
0, 59, 27, 1, 66, 48, 40, 58, 25, 25
0, 36, 29, 6, 70, 67, 36, 59, 27, 27
0, 100, 36, 7, 88, 87, 28, 36, 29, 34
0, 57, 43, 1, 87, -1, 0, 100, 36, 42
0, 100, 44, 6, 88, 84, 19, 57, 43, 43
0, 65, 50, 1, 87, -1, 0, 100, 44, 49
0, 100, 51, 10, 87, -1, 0, 65, 50, 50
0, 57, 61, 1, 87, -1, 0, 100, 51, 60
0, 58, 62, 1, 87, -1, 0, 57, 61, 61
0, 58, 63, 1, 87, -1, 0, 58, 62, 62
0, 63, 64, 1, 70, -1, 0, 58, 63, 63
0, 60, 66, 1, 66, -1, 0, 63, 64, 64
1, 35, 4, 6, 5, 19, 115, 60, 66, 66
0, 100, 11, 5, 39, 20, 108, 35, 4, 9
0, 100, 17, 7, 21, -1, 0, 100, 11, 15
0, 57, 24, 1, 44, 44, 15, 100, 17, 23
0, 27, 25, 3, 40, 45, 13, 57, 24, 24
0, 100, 29, 9, 34, 34, 9, 27, 25, 27
0, 58, 38, 1, 44, -1, 0, 100, 29, 37
0, 59, 40, 1, 66, 48, 79, 58, 38, 38
1, 36, 2, 6, 70, 67, 72, 59, 40, 40
0, 100, 9, 7, 88, 87, 64, 36, 2, 7
0, 57, 16, 1, 87, -1, 0, 100, 9, 15
0, 100, 17, 4, 88, 84, 55, 57, 16, 16
0, 65, 21, 1, 87, -1, 0, 100, 17, 20
0, 100, 22, 11, 87, -1, 0, 65, 21, 21
0, 65, 33, 1, 87, -1, 0, 100, 22, 32
0, 100, 34, 6, 87, -1, 0, 65, 33, 33
0, 64, 40, 1, 84, -1, 0, 100, 34, 39
0, 100, 42, 6, 88, 87, 19, 64, 40, 40
0, 65, 48, 1, 87, -1, 0, 100, 42, 47
0, 100, 49, 10, 87, -1, 0, 65, 48, 48
0, 57, 59, 1, 87, -1, 0, 100, 49, 58
0, 58, 60, 1, 87, -1, 0, 57, 59, 59
0, 64, 61, 1, 84, -1, 0, 58, 60, 60
0, 100, 63, 9, 88, 87, 9, 64, 61, 61
0, 58, 72, 1, 87, -1, 0, 100, 63, 71
0, 63, 73, 1, 70, -1, 0, 58, 72, 72
1, 60, 1, 1, 66, -1, 0, 63, 73, 73
1, 35, 4, 6, 5, 19, 109, 60, 1, 1
0, 100, 11, 5, 39, 20, 102, 35, 4, 9
0, 100, 17, 7, 21, -1, 0, 100, 11, 15
0, 57, 24, 1, 44, 44, 15, 100, 17, 23
0, 100, 25, 6, 39, 45, 13, 57, 24, 24
0, 100, 32, 6, 34, 34, 6, 100, 25, 30
0, 58, 38, 1, 44, -1, 0, 100, 32, 37
0, 59, 40, 1, 66, 48, 73, 58, 38, 38
1, 36, 2, 6, 70, 67, 66, 59, 40, 40
0, 100, 9, 7, 88, 87, 58, 36, 2, 7
0, 57, 16, 1, 87, -1, 0, 100, 9, 15
0, 100, 17, 4, 88, 84, 49, 57, 16, 16
0, 65, 21, 1, 87, -1, 0, 100, 17, 20
0, 100, 22, 11, 87, -1, 0, 65, 21, 21
0, 65, 33, 1, 87, -1, 0, 100, 22, 32
0, 100, 34, 6, 87, -1, 0, 65, 33, 33
0, 64, 40, 1, 84, -1, 0, 100, 34, 39
0, 100, 42, 6, 88, 87, 6, 64, 40, 40
0, 64, 48, 1, 84, -1, 0, 100, 42, 47
0, 100, 50, 8, 88, 87, 16, 64, 48, 48
0, 65, 58, 1, 87, -1, 0, 100, 50, 57
0, 100, 59, 7, 87, -1, 0, 65, 58, 58
0, 58, 66, 1, 87, -1, 0, 100, 59, 65
0, 63, 67, 1, 70, -1, 0, 58, 66, 66
1, 60, 1, 1, 66, -1, 0, 63, 67, 67
1, 35, 1, 6, 5, 19, 767, 60, 1, 1
0, 100, 8, 5, 39, 20, 760, 35, 1, 6
0, 100, 14, 7, 21, -1, 0, 100, 8, 12
0, 57, 21, 1, 44, 44, 51, 100, 14, 20
0, 100, 22, 12, 39, 45, 49, 57, 21, 21
0, 100, 35, 6, 34, 34, 6, 100, 22, 33
0, 64, 41, 1, 45, -1, 0, 100, 35, 40
